Customer ID,Choice,Gender,Amt_purchased,Frequency,Last_Purchase,First_purchase,P_Child,P_Youth,P_Cook,P_DIY,P_Art
3380,0,1,313,10,2,14,0,0,1,0,1
3381,0,1,66,14,1,14,1,0,0,0,0
3382,0,1,135,32,2,36,0,0,0,0,1
3383,0,0,120,12,1,12,0,1,0,0,0
3384,0,1,323,12,5,36,2,1,0,0,0
3385,0,1,268,12,2,18,0,0,0,1,0
3386,0,1,305,2,4,18,0,1,0,0,0
3387,0,0,125,10,2,14,1,0,1,0,0
3388,0,0,234,2,1,2,0,0,0,0,0
3389,0,0,41,16,1,16,0,0,0,0,0
3390,0,1,211,16,2,20,0,1,0,0,1
3391,0,1,121,4,2,12,0,0,0,0,0
3392,0,0,270,16,1,16,0,1,0,0,0
3393,0,1,79,8,2,14,0,1,1,0,0
3394,0,1,39,12,2,16,1,1,0,0,0
3395,1,0,257,14,2,16,1,0,0,0,1
3396,1,1,295,12,2,18,0,0,1,0,1
3397,0,1,225,28,1,28,0,1,0,0,0
3398,0,0,293,22,2,28,2,0,0,0,0
3399,0,0,303,10,5,26,1,2,1,1,0
3400,0,1,200,12,12,36,5,1,1,1,3
3401,0,1,121,8,1,8,0,0,1,0,0
3402,0,1,104,12,2,16,0,1,1,0,0
3403,0,1,205,4,1,4,0,1,0,0,0
3404,0,1,96,24,3,32,0,0,0,1,1
3405,0,1,355,6,12,64,4,1,3,2,1
3406,0,1,144,14,2,18,1,0,0,1,0
3407,0,1,174,22,3,38,0,0,1,2,0
3408,0,1,69,12,2,16,0,0,1,1,0
3409,0,1,257,14,3,22,2,1,0,0,0
3410,0,1,197,30,1,30,0,1,0,0,0
3411,0,1,20,34,1,34,1,0,0,0,0
3412,0,1,104,16,2,24,1,1,0,0,0
3413,0,0,247,32,9,62,4,2,1,1,1
3414,0,1,151,4,1,4,0,0,0,0,0
3415,0,1,63,4,2,12,0,0,1,0,0
3416,0,1,309,12,2,18,0,0,0,0,1
3417,0,1,191,8,7,30,3,1,1,0,2
3418,0,1,91,4,6,26,2,1,1,1,1
3419,1,0,182,22,1,22,0,0,0,0,1
3420,0,0,125,10,1,10,1,0,0,0,0
3421,0,0,306,18,12,56,6,2,1,0,3
3422,0,1,357,2,5,20,0,0,3,2,0
3423,0,1,208,2,1,2,0,0,1,0,0
3424,0,1,98,10,2,14,0,1,1,0,0
3425,0,0,79,12,1,12,0,0,0,0,0
3426,0,1,303,34,2,40,0,0,0,0,1
3427,0,0,91,34,1,34,0,0,0,0,0
3428,0,1,229,14,1,14,1,0,0,0,0
3429,0,1,56,8,2,10,2,0,0,0,0
3430,0,1,56,18,2,26,0,0,1,0,0
3431,0,1,71,12,2,14,2,0,0,0,0
3432,1,1,188,14,1,14,0,0,1,0,0
3433,0,0,214,26,2,28,1,0,0,0,0
3434,0,1,297,10,3,24,2,0,0,0,1
3435,0,1,397,22,9,56,1,1,2,3,0
3436,0,1,282,16,2,22,1,0,0,0,0
3437,0,1,352,12,8,40,1,0,2,2,2
3438,0,1,317,4,10,48,1,0,4,3,1
3439,0,0,196,32,1,32,0,0,0,1,0
3440,0,1,127,14,1,14,0,1,0,0,0
3441,0,1,18,10,1,10,0,0,0,0,1
3442,0,0,85,10,1,10,0,0,0,0,1
3443,0,0,133,14,2,20,0,0,1,0,0
3444,0,1,122,16,2,18,0,0,0,0,1
3445,0,0,37,4,2,10,0,0,1,0,1
3446,1,1,203,2,2,6,0,1,0,0,1
3447,0,1,17,14,1,14,1,0,0,0,0
3448,0,1,147,12,2,20,0,0,0,1,0
3449,0,0,197,10,5,32,0,1,1,1,0
3450,0,1,121,10,2,18,0,1,0,1,0
3451,1,1,248,10,9,60,3,0,2,1,0
3452,0,1,53,14,1,14,0,0,1,0,0
3453,0,1,116,14,2,20,1,0,1,0,0
3454,0,0,19,24,1,24,0,0,1,0,0
3455,0,0,299,30,3,36,0,1,0,1,1
3456,0,0,122,24,1,24,0,0,0,0,0
3457,1,1,288,6,1,6,0,0,0,0,1
3458,0,0,190,16,1,16,1,0,0,0,0
3459,0,1,250,30,2,34,1,0,1,0,0
3460,1,0,118,12,1,12,0,0,0,1,0
3461,0,1,232,32,2,34,1,0,0,0,0
3462,0,1,267,26,3,36,1,0,1,1,0
3463,0,0,289,6,2,8,0,0,2,0,0
3464,0,1,79,2,2,8,1,0,1,0,0
3465,0,1,264,14,1,14,0,0,0,0,1
3466,0,1,291,24,11,62,1,2,5,1,0
3467,0,1,46,10,2,14,1,0,1,0,0
3468,0,1,295,6,10,28,2,3,3,0,0
3469,0,0,230,14,1,14,1,0,0,0,0
3470,0,1,230,24,2,32,0,0,1,0,0
3471,0,0,243,6,5,22,0,2,2,0,0
3472,0,1,286,14,2,18,0,0,1,1,0
3473,0,0,143,30,1,30,1,0,0,0,0
3474,0,1,77,10,1,10,0,0,0,0,0
3475,0,1,263,10,9,28,1,1,4,1,1
3476,0,1,240,8,1,8,1,0,0,0,0
3477,1,0,151,4,2,10,1,0,0,0,1
3478,0,1,338,8,4,22,0,2,0,0,1
3479,0,1,48,26,2,28,0,0,1,0,0
3480,0,0,345,4,6,24,1,1,2,0,1
3481,0,1,75,10,4,18,1,0,0,0,1
3482,0,0,297,12,1,12,1,0,0,0,0
3483,0,1,97,12,1,12,1,0,0,0,0
3484,0,1,318,28,9,68,2,0,3,1,1
3485,1,1,225,12,7,38,1,0,1,0,2
3486,0,1,206,8,1,8,0,0,0,0,0
3487,0,1,322,4,2,6,0,0,1,1,0
3488,0,1,272,10,3,16,1,1,1,0,0
3489,1,1,226,4,2,8,1,0,1,0,0
3490,0,0,102,16,4,30,1,2,0,1,0
3491,0,1,339,34,6,64,1,2,2,0,0
3492,0,1,207,14,1,14,0,0,0,1,0
3493,0,1,86,4,2,12,1,0,1,0,0
3494,0,1,161,6,1,6,0,0,0,0,1
3495,0,1,139,10,5,20,0,1,4,0,0
3496,0,1,124,10,2,12,1,0,0,0,1
3497,0,1,329,2,6,22,0,1,2,2,0
3498,0,0,200,14,2,20,0,0,1,0,1
3499,0,0,38,12,2,20,1,0,0,1,0
3500,0,1,166,6,1,6,0,0,0,1,0
3501,0,1,268,34,1,34,1,0,0,0,0
3502,0,0,241,6,11,44,3,2,4,2,0
3503,0,1,313,10,1,10,0,1,0,0,0
3504,0,1,295,16,4,38,1,0,2,0,0
3505,0,1,262,14,5,40,1,1,1,0,0
3506,1,0,263,12,2,18,0,0,2,0,0
3507,0,0,149,12,2,16,1,0,0,1,0
3508,0,1,265,12,2,16,1,0,0,1,0
3509,0,1,305,4,2,12,2,0,0,0,0
3510,1,0,231,4,8,42,2,2,2,0,1
3511,1,1,143,2,1,2,0,0,0,0,0
3512,0,1,142,16,6,34,4,0,1,0,0
3513,0,1,231,16,1,16,0,0,0,1,0
3514,0,1,225,10,1,10,1,0,0,0,0
3515,0,1,121,8,1,8,1,0,0,0,0
3516,0,1,312,8,1,8,0,1,0,0,0
3517,0,1,258,8,2,14,0,1,1,0,0
3518,0,1,207,14,2,20,0,1,0,0,0
3519,0,0,133,14,1,14,0,0,1,0,0
3520,0,1,254,36,2,42,0,1,1,0,0
3521,0,0,70,32,1,32,0,0,1,0,0
3522,0,1,166,6,3,20,0,0,1,0,0
3523,0,1,202,30,1,30,0,0,0,0,1
3524,0,0,102,20,1,20,0,0,0,0,0
3525,0,1,244,34,1,34,0,0,0,0,1
3526,0,1,91,2,1,2,0,0,0,1,0
3527,0,1,45,4,1,4,0,0,1,0,0
3528,0,1,190,16,2,22,0,2,0,0,0
3529,0,1,137,16,5,38,2,0,2,1,0
3530,0,1,217,10,2,16,0,0,2,0,0
3531,0,0,124,12,2,14,0,0,0,1,1
3532,1,1,323,2,2,6,0,0,1,0,1
3533,0,1,64,10,1,10,1,0,0,0,0
3534,0,1,107,10,1,10,1,0,0,0,0
3535,0,0,56,4,1,4,0,0,1,0,0
3536,0,1,176,16,1,16,0,0,1,0,0
3537,0,1,130,14,1,14,0,0,0,1,0
3538,0,1,218,12,2,20,0,0,1,0,0
3539,0,1,180,14,1,14,0,0,1,0,0
3540,0,1,30,16,1,16,0,0,1,0,0
3541,0,0,148,6,1,6,0,0,1,0,0
3542,0,1,54,30,2,32,0,0,1,0,1
3543,0,1,67,34,2,42,1,0,1,0,0
3544,0,1,233,10,9,52,2,1,3,1,1
3545,0,0,329,14,2,20,0,1,0,1,0
3546,0,1,240,16,2,22,0,0,1,0,1
3547,0,1,155,12,1,12,0,0,0,0,0
3548,0,1,36,18,2,24,0,0,0,2,0
3549,0,1,372,2,9,22,1,0,2,2,1
3550,0,1,177,14,4,26,1,0,3,0,0
3551,1,1,444,10,11,74,5,1,3,0,1
3552,0,0,232,12,10,60,5,2,2,1,0
3553,0,1,338,14,8,36,2,1,1,0,2
3554,0,0,293,8,1,8,0,0,1,0,0
3555,0,1,275,32,7,68,4,0,3,0,0
3556,0,1,189,24,9,48,2,0,1,1,4
3557,0,1,70,16,1,16,0,0,1,0,0
3558,1,1,257,8,2,16,0,1,0,0,0
3559,0,0,139,12,2,18,0,0,1,0,0
3560,0,1,372,18,12,66,2,1,2,3,1
3561,0,1,264,6,2,14,0,1,0,0,0
3562,0,1,179,8,2,14,0,0,0,1,0
3563,0,1,332,14,3,32,1,0,1,1,0
3564,1,0,228,2,2,8,0,0,1,0,1
3565,0,1,78,12,1,12,0,0,0,1,0
3566,0,1,106,14,1,14,1,0,0,0,0
3567,0,1,337,30,7,52,0,2,2,1,1
3568,0,1,152,12,8,38,3,0,4,0,1
3569,0,1,221,2,6,30,3,1,1,0,1
3570,0,1,84,16,2,22,1,0,1,0,0
3571,0,1,75,16,1,16,1,0,0,0,0
3572,1,0,32,12,1,12,0,0,0,0,1
3573,0,1,188,10,5,28,1,1,2,1,0
3574,0,1,396,14,8,34,1,1,1,3,2
3575,0,1,254,16,2,20,0,0,1,1,0
3576,0,1,218,26,10,54,2,1,2,2,1
3577,0,1,41,16,2,20,1,0,0,0,1
3578,0,1,174,26,5,40,0,0,2,0,1
3579,0,0,313,12,1,12,0,0,0,1,0
3580,1,0,207,10,3,24,0,0,2,0,1
3581,0,1,155,2,1,2,1,0,0,0,0
3582,1,0,296,2,2,10,0,0,0,1,1
3583,0,1,183,8,6,42,1,0,4,0,1
3584,0,1,303,4,2,6,0,0,1,1,0
3585,0,1,315,34,4,48,0,0,2,1,0
3586,1,1,104,6,1,6,0,0,1,0,0
3587,0,0,211,28,8,68,1,2,1,4,0
3588,0,1,264,2,6,36,2,1,1,0,0
3589,0,0,249,16,1,16,1,0,0,0,0
3590,0,1,260,16,2,20,1,0,0,0,1
3591,0,0,277,16,1,16,0,0,1,0,0
3592,0,1,286,6,10,42,1,2,3,1,1
3593,0,0,233,4,2,8,1,1,0,0,0
3594,0,1,328,16,2,20,1,0,0,1,0
3595,1,1,318,2,2,10,1,0,0,0,1
3596,0,1,52,12,2,16,0,0,1,0,0
3597,0,0,17,16,1,16,0,1,0,0,0
3598,0,1,272,36,1,36,1,0,0,0,0
3599,1,0,268,10,2,18,1,0,0,0,1
3600,0,1,188,6,1,6,0,0,1,0,0
3601,0,1,15,16,1,16,1,0,0,0,0
3602,0,1,258,8,2,12,1,1,0,0,0
3603,0,0,202,10,1,10,0,0,0,0,0
3604,0,0,243,6,2,14,0,0,0,2,0
3605,0,0,420,16,11,52,0,0,6,3,1
3606,0,1,180,14,4,22,2,1,0,0,0
3607,0,0,52,8,3,22,1,0,1,1,0
3608,0,1,190,2,1,2,1,0,0,0,0
3609,0,0,297,16,1,16,0,0,1,0,0
3610,0,1,264,12,10,42,3,2,3,1,0
3611,0,0,280,10,2,18,1,0,0,1,0
3612,0,1,86,8,2,10,0,0,2,0,0
3613,0,1,71,4,2,8,1,0,0,0,0
3614,1,1,281,10,6,40,1,0,0,0,1
3615,0,1,215,2,1,2,0,0,0,0,0
3616,0,0,105,2,2,6,0,1,1,0,0
3617,0,1,287,16,1,16,0,0,0,0,0
3618,0,1,180,6,2,10,0,0,0,0,0
3619,0,0,283,10,2,14,1,0,1,0,0
3620,0,1,296,30,7,62,0,0,2,1,0
3621,0,1,245,2,8,28,3,0,3,2,0
3622,0,1,321,30,11,88,3,0,5,0,3
3623,0,1,79,14,3,28,2,0,1,0,0
3624,0,0,227,16,11,52,1,1,5,1,2
3625,0,1,279,12,2,14,1,0,0,1,0
3626,0,0,166,32,11,76,2,1,4,1,1
3627,0,0,150,24,2,28,0,1,1,0,0
3628,0,0,296,14,1,14,0,0,0,0,0
3629,1,1,231,12,2,14,0,0,0,0,1
3630,0,0,233,24,2,26,2,0,0,0,0
3631,0,1,204,14,1,14,0,0,1,0,0
3632,0,1,314,10,8,30,3,1,2,1,0
3633,1,0,249,12,2,16,1,0,0,0,0
3634,0,1,179,26,3,32,1,0,0,1,0
3635,0,0,312,6,1,6,1,0,0,0,0
3636,1,1,211,10,4,34,0,1,1,0,2
3637,1,0,326,30,2,32,1,0,0,0,0
3638,0,1,163,26,5,44,2,0,0,2,0
3639,0,1,143,6,2,8,0,0,0,0,0
3640,0,0,241,14,1,14,1,0,0,0,0
3641,0,1,157,14,1,14,0,0,1,0,0
3642,0,1,157,16,1,16,0,1,0,0,0
3643,0,0,310,12,1,12,0,0,0,0,0
3644,1,0,234,2,1,2,0,0,0,0,0
3645,0,1,219,2,1,2,1,0,0,0,0
3646,0,1,140,10,1,10,1,0,0,0,0
3647,0,1,65,32,3,44,0,1,2,0,0
3648,0,1,16,2,1,2,0,0,1,0,0
3649,0,1,243,2,1,2,0,0,0,0,0
3650,0,1,73,16,1,16,0,0,0,1,0
3651,0,1,17,32,1,32,0,0,0,1,0
3652,0,1,187,4,1,4,0,0,0,1,0
3653,0,1,384,30,12,76,6,2,2,0,1
3654,0,1,194,2,2,4,0,0,0,1,1
3655,0,1,92,30,1,30,0,0,0,0,1
3656,0,1,91,14,1,14,1,0,0,0,0
3657,0,1,134,10,4,20,1,0,1,0,0
3658,0,0,244,30,5,48,0,0,4,1,0
3659,0,1,35,14,1,14,0,0,0,0,1
3660,0,1,47,6,1,6,0,0,1,0,0
3661,0,0,114,28,1,28,0,0,0,0,0
3662,0,0,225,12,1,12,0,0,0,0,0
3663,0,1,201,12,2,14,1,0,1,0,0
3664,0,1,190,18,2,26,1,1,0,0,0
3665,0,1,300,26,8,70,1,3,0,2,1
3666,0,0,388,28,6,60,3,0,1,2,0
3667,0,1,293,16,2,22,1,0,0,0,0
3668,0,1,318,14,2,20,0,1,1,0,0
3669,0,1,204,4,2,10,0,0,1,0,0
3670,0,1,137,36,5,56,1,0,4,0,0
3671,1,1,158,10,3,18,0,1,0,0,0
3672,0,1,235,26,2,32,0,0,1,0,0
3673,0,1,207,8,1,8,0,0,0,0,1
3674,0,0,290,8,1,8,0,0,0,0,0
3675,0,1,141,26,2,30,0,0,1,0,1
3676,0,1,45,30,2,34,0,0,2,0,0
3677,0,1,283,4,7,28,2,0,2,2,1
3678,0,0,144,16,1,16,0,0,0,0,0
3679,0,0,93,10,1,10,1,0,0,0,0
3680,0,1,142,14,2,18,0,0,1,0,0
3681,0,1,246,12,1,12,0,0,1,0,0
3682,0,1,277,10,6,40,0,2,1,1,1
3683,0,1,114,6,1,6,0,1,0,0,0
3684,1,0,159,12,1,12,0,0,0,0,1
3685,0,1,107,24,1,24,0,0,0,0,0
3686,0,1,442,16,12,48,2,0,3,2,2
3687,0,1,95,32,2,40,0,0,0,1,1
3688,0,1,220,10,2,14,0,0,1,0,1
3689,0,0,224,12,2,14,0,1,0,0,1
3690,0,0,251,20,1,20,0,0,1,0,0
3691,0,1,53,16,2,18,0,1,1,0,0
3692,1,0,201,4,7,22,1,1,0,1,2
3693,0,1,312,16,2,22,0,0,2,0,0
3694,0,0,181,16,2,18,0,1,0,0,1
3695,0,1,405,6,11,60,2,1,1,2,0
3696,0,1,102,14,2,16,0,0,1,0,0
3697,0,1,383,16,7,38,3,0,1,0,1
3698,0,0,208,16,2,20,1,0,1,0,0
3699,0,1,295,8,2,12,0,0,1,0,0
3700,0,1,143,16,3,24,0,1,1,1,0
3701,0,1,129,30,2,32,1,0,0,1,0
3702,0,0,157,14,2,18,1,1,0,0,0
3703,0,1,283,2,1,2,0,0,1,0,0
3704,1,1,319,2,5,14,0,1,2,0,2
3705,0,0,196,12,2,20,0,1,0,1,0
3706,0,1,225,12,6,24,2,0,2,0,2
3707,0,0,249,10,1,10,0,0,1,0,0
3708,0,1,295,12,1,12,0,0,1,0,0
3709,0,1,242,20,1,20,0,0,0,1,0
3710,0,1,259,2,1,2,0,0,1,0,0
3711,0,1,257,32,2,38,1,0,0,1,0
3712,0,1,271,8,5,26,0,0,2,1,1
3713,0,0,114,14,2,16,1,0,0,1,0
3714,1,0,444,10,11,66,1,0,3,2,3
3715,0,0,105,2,2,8,1,0,0,0,0
3716,0,1,348,16,4,38,1,0,1,2,0
3717,0,0,304,10,1,10,0,0,1,0,0
3718,1,1,297,4,2,10,1,0,0,0,1
3719,0,1,242,26,12,78,4,1,2,2,1
3720,0,1,290,22,2,28,0,0,0,0,1
3721,0,1,321,20,5,42,1,2,0,1,1
3722,0,0,207,14,1,14,1,0,0,0,0
3723,0,1,201,32,2,34,1,0,0,0,0
3724,0,1,121,4,4,14,1,1,0,1,0
3725,0,1,309,18,2,26,1,0,0,0,1
3726,0,0,330,14,3,26,0,1,0,2,0
3727,0,1,325,16,2,20,0,0,1,0,0
3728,0,0,159,14,1,14,1,0,0,0,0
3729,0,1,136,2,1,2,1,0,0,0,0
3730,0,0,175,16,1,16,0,0,0,1,0
3731,0,0,89,16,2,18,1,0,1,0,0
3732,1,0,304,2,1,2,0,0,0,0,0
3733,0,0,60,8,1,8,0,1,0,0,0
3734,1,0,323,10,7,50,2,0,3,1,0
3735,0,1,177,14,1,14,1,0,0,0,0
3736,0,1,211,16,1,16,0,0,1,0,0
3737,0,1,205,14,1,14,1,0,0,0,0
3738,1,0,42,6,2,10,1,0,0,1,0
3739,0,0,255,8,2,12,0,0,1,0,0
3740,0,0,114,4,1,4,0,0,0,1,0
3741,1,1,310,30,2,36,0,0,0,1,1
3742,0,1,289,14,6,32,0,0,1,3,1
3743,0,0,277,6,5,30,1,1,2,0,0
3744,0,1,227,14,8,34,1,1,2,2,0
3745,1,0,41,10,1,10,0,0,0,1,0
3746,0,1,126,14,1,14,0,0,0,1,0
3747,0,1,160,36,2,38,2,0,0,0,0
3748,0,1,155,6,6,20,2,1,1,1,0
3749,0,0,277,22,1,22,0,1,0,0,0
3750,0,0,379,14,8,46,2,1,1,2,1
3751,0,1,56,22,2,28,0,0,1,1,0
3752,0,1,232,4,12,54,2,2,2,4,0
3753,0,1,393,16,11,54,4,1,1,0,2
3754,0,0,111,4,4,14,1,0,2,0,0
3755,0,1,105,14,1,14,0,0,0,0,1
3756,1,0,227,28,8,74,2,1,1,1,2
3757,0,1,405,16,11,76,3,1,4,1,1
3758,0,1,301,12,1,12,1,0,0,0,0
3759,0,0,125,4,7,20,2,0,3,2,0
3760,0,1,267,14,2,22,0,0,1,1,0
3761,0,0,296,22,2,28,0,0,0,1,1
3762,0,1,290,18,3,24,0,1,0,0,0
3763,0,1,217,14,1,14,1,0,0,0,0
3764,0,1,134,10,3,24,2,1,0,0,0
3765,0,0,272,6,2,12,0,1,1,0,0
3766,0,0,411,8,12,66,2,0,2,4,2
3767,0,0,280,8,2,16,0,0,0,1,1
3768,0,1,58,36,1,36,1,0,0,0,0
3769,0,1,295,12,4,26,1,2,1,0,0
3770,1,0,290,14,2,18,1,0,0,0,0
3771,0,0,173,4,2,10,0,1,1,0,0
3772,0,1,129,2,2,4,0,1,0,1,0
3773,0,1,434,14,10,38,1,3,2,0,2
3774,0,1,288,12,2,16,0,1,0,0,1
3775,0,1,55,12,1,12,0,1,0,0,0
3776,0,0,167,18,2,24,0,1,0,0,0
3777,1,0,274,14,1,14,0,0,1,0,0
3778,0,1,225,16,2,24,1,0,0,1,0
3779,0,0,51,10,1,10,0,0,0,0,0
3780,0,1,199,10,1,10,0,0,1,0,0
3781,0,0,174,4,1,4,0,0,0,1,0
3782,1,0,96,14,5,34,1,0,0,1,2
3783,0,1,264,12,1,12,1,0,0,0,0
3784,0,1,120,16,1,16,0,0,0,0,1
3785,0,0,236,4,2,8,0,0,1,0,0
3786,0,1,101,16,1,16,0,0,0,0,1
3787,0,0,402,16,7,40,2,0,3,0,1
3788,0,1,316,10,2,14,0,0,1,1,0
3789,0,0,221,6,2,10,0,0,1,0,1
3790,0,1,146,12,2,14,0,2,0,0,0
3791,0,1,269,14,7,30,1,1,3,0,1
3792,0,1,152,8,2,12,0,0,1,0,1
3793,0,1,144,16,2,20,0,1,0,0,1
3794,0,1,114,10,1,10,0,0,1,0,0
3795,0,1,228,16,2,22,1,0,0,0,1
3796,1,1,261,2,1,2,0,0,0,0,1
3797,1,1,123,12,4,30,1,0,0,0,2
3798,1,0,208,6,2,12,0,0,2,0,0
3799,0,1,68,14,2,20,1,0,0,1,0
3800,0,0,59,6,2,8,1,1,0,0,0
3801,0,1,306,16,4,34,2,0,1,1,0
3802,0,1,35,4,2,6,0,0,1,0,1
3803,0,1,169,12,2,18,2,0,0,0,0
3804,0,1,108,16,2,22,1,1,0,0,0
3805,0,0,368,10,5,36,2,1,0,0,1
3806,0,0,202,14,9,34,0,2,4,2,0
3807,0,1,274,12,6,48,1,1,2,1,0
3808,0,0,208,8,9,56,1,0,3,2,1
3809,0,1,325,24,7,38,3,0,1,1,2
3810,0,1,265,28,1,28,0,0,0,1,0
3811,0,1,164,16,2,18,1,1,0,0,0
3812,0,1,67,18,1,18,0,0,0,0,1
3813,0,1,196,16,4,32,1,2,1,0,0
3814,0,1,230,4,1,4,1,0,0,0,0
3815,0,1,228,10,10,64,2,2,3,1,0
3816,0,0,321,16,8,48,4,0,1,1,1
3817,0,0,24,12,1,12,0,0,1,0,0
3818,0,0,109,32,2,34,1,0,1,0,0
3819,0,1,188,22,5,38,2,1,1,0,0
3820,0,1,270,12,5,36,2,0,1,0,0
3821,1,0,245,26,1,26,0,0,0,1,0
3822,1,0,262,16,2,22,0,0,0,1,1
3823,0,1,302,14,1,14,1,0,0,0,0
3824,0,1,279,10,1,10,0,0,1,0,0
3825,0,1,165,30,1,30,0,0,0,0,0
3826,0,1,297,6,1,6,0,0,1,0,0
3827,0,1,132,4,1,4,1,0,0,0,0
3828,0,1,447,20,11,84,3,0,3,2,2
3829,0,0,332,12,7,40,2,0,2,1,0
3830,0,1,228,14,1,14,0,0,0,0,1
3831,0,1,231,16,1,16,0,0,1,0,0
3832,0,1,91,8,6,34,3,0,3,0,0
3833,0,1,277,16,2,18,0,1,0,0,0
3834,1,1,302,2,1,2,0,0,1,0,0
3835,1,1,147,14,2,20,0,0,1,0,0
3836,0,1,55,14,2,20,0,0,0,1,0
3837,0,0,370,8,7,50,0,2,1,3,1
3838,0,1,266,4,1,4,1,0,0,0,0
3839,0,1,78,16,1,16,1,0,0,0,0
3840,0,0,22,18,1,18,0,0,0,0,0
3841,0,0,238,34,2,40,0,0,0,0,2
3842,0,1,70,12,2,18,0,0,0,1,0
3843,0,1,135,8,4,22,0,0,3,0,1
3844,0,0,33,10,1,10,0,0,1,0,0
3845,1,1,62,4,2,10,0,1,1,0,0
3846,0,0,136,34,2,40,1,0,0,1,0
3847,0,0,208,14,2,18,1,0,1,0,0
3848,1,1,174,8,5,22,1,0,3,0,0
3849,0,0,21,8,1,8,1,0,0,0,0
3850,0,1,207,14,7,40,2,0,2,0,2
3851,0,1,196,8,1,8,0,0,0,1,0
3852,1,0,94,14,1,14,0,0,0,0,1
3853,1,1,109,4,5,32,1,2,0,0,2
3854,0,1,193,14,2,22,1,0,0,1,0
3855,0,1,45,4,2,12,1,1,0,0,0
3856,0,1,143,6,2,10,0,0,1,0,1
3857,0,1,56,20,2,28,1,0,0,0,0
3858,0,1,133,34,2,38,0,0,1,0,0
3859,0,0,350,30,4,50,1,0,2,0,1
3860,1,0,400,10,7,32,0,0,2,1,1
3861,0,1,122,14,2,20,0,0,0,0,0
3862,0,1,164,12,7,30,1,1,3,0,1
3863,0,1,67,16,1,16,0,0,0,0,0
3864,0,0,329,30,12,96,2,1,3,1,1
3865,0,1,93,32,2,40,0,0,0,0,0
3866,0,1,17,12,1,12,1,0,0,0,0
3867,0,1,167,12,1,12,0,0,1,0,0
3868,1,1,278,10,2,16,0,0,2,0,0
3869,0,0,209,10,4,22,0,1,2,1,0
3870,0,1,92,18,2,20,0,1,0,0,1
3871,0,0,59,14,2,22,1,0,0,1,0
3872,0,0,206,2,1,2,0,0,0,0,0
3873,0,1,185,18,2,26,1,0,0,0,1
3874,0,0,385,16,7,46,1,1,2,0,0
3875,0,1,273,32,1,32,0,0,0,1,0
3876,0,1,374,20,5,44,2,0,1,1,0
3877,0,1,252,10,10,32,4,2,3,0,0
3878,0,1,121,4,3,12,0,0,1,1,1
3879,0,1,63,4,2,10,0,0,1,1,0
3880,0,1,156,10,1,10,1,0,0,0,0
3881,0,0,220,24,1,24,0,0,1,0,0
3882,0,1,75,28,1,28,0,0,0,0,0
3883,0,1,45,10,2,14,1,0,0,0,1
3884,1,1,43,2,2,6,0,0,0,1,1
3885,0,1,325,6,2,8,0,1,1,0,0
3886,0,0,195,30,6,48,3,0,2,0,0
3887,0,1,201,10,1,10,0,1,0,0,0
3888,0,1,155,4,5,28,0,0,1,0,0
3889,0,1,388,8,11,32,3,1,3,3,1
3890,0,0,198,16,7,30,4,1,0,0,1
3891,0,1,168,8,1,8,1,0,0,0,0
3892,0,1,190,16,1,16,0,0,0,0,0
3893,0,1,134,4,6,24,1,2,2,1,0
3894,0,1,249,6,4,26,0,0,1,1,1
3895,0,1,327,10,2,12,1,0,0,0,0
3896,0,1,42,16,1,16,0,0,1,0,0
3897,0,1,291,4,1,4,0,0,0,0,0
3898,0,1,51,34,1,34,0,0,0,1,0
3899,0,1,295,6,2,10,1,0,1,0,0
3900,0,1,238,12,12,36,1,2,3,2,1
