isrc,n_playlists,streams,sp_popularity,youtube_views,tiktok_counts,ins_followers_artist,monthly_listeners_artist,playlist_total_reach_artist,sp_fans_artist,shazam_counts,log_n_playlists,log_streams,log_youtube_views,log_tiktok_counts,log_ins_followers_artist,log_monthly_listeners_artist,log_playlist_total_reach_artist,log_sp_fans_artist,log_shazam_counts
TRBJP1800002,91,240337,59,44530745,822,58115,1070228,3491393,125671,104433,4.51085950651685,12.3897973840707,17.6116904074521,6.71174039505618,10.9701790850778,13.883382267851,15.0658113549444,11.7414226599261,11.5563009964382
USSM12003703,1284,36688951,81,44415300,24100,2597194,26764229,146144061,98053,271728,7.15773548424991,17.417986205026,17.609094562638,10.0899671194787,14.7699421894336,17.1025768151179,18.8001034123633,11.4932634277908,12.5125568449446
AUUM71700693,422,3110789,6,3050110,2217,911754,1940872,32163383,269549,125996,6.04500531403601,14.9503869497288,14.930688213507,7.70391020961631,13.7231254958288,14.4786479145877,17.2863391895287,12.5045054709861,11.744005439398
BX2YB1900003,110,1992059,49,7559161,11,2891787,2939438,13030241,779658,12748,4.70048036579242,14.504679335162,15.8382707631611,2.39789527279837,14.8773852080961,14.8937289645796,16.382783444709,13.5666106409749,9.45312967553723
MYMJ11700002,25,1681380,36,37798819,2319,105878,71620,173093,1770,20959,3.2188758248682,14.3351254427631,17.4477884167155,7.74889133725553,11.570042766854,11.1791296435524,12.061584301294,7.47873482556788,9.95032342737316
DEQ321800371,153,1244539,55,22429364,10400,1176570,2928916,9224169,1172735,212915,5.03043792139244,14.0342757381855,16.9258815512125,9.24956108512946,13.9781139838921,14.8901429466687,16.0373376625325,13.9748491856591,12.2686483040127
QZ45A1700126,6104,238905679,77,338008056,39300,12293590,19820794,133106394,663098,2278455,8.71669957296429,19.291579383466,19.6385802874828,10.5789797978574,16.3245885462916,16.8022421466086,18.7066593212799,13.4046780712161,14.6390081396556
QZES91939312,46,6550336,49,11292460,1093,142693,292835,983234,9876,41673,3.8286413964891,15.6950269040057,16.2396458043306,6.99668148817654,11.8684507483024,12.5873645894446,13.7986024175962,9.19786285046507,10.6376087160655
QMCE32000098,805,246133,74,79456532,3000000,21357855,30952676,194069342,300502,481967,6.69084227741856,12.4136273192222,18.1907206627972,14.9141228466324,16.8769301456654,17.2479700153928,19.0837260861533,12.6132096885093,13.0856309259586
USXDR1800656,144,656163,47,11446137,568,21182533,37227043,248584782,3647424,18539,4.969813299576,13.394164512671,16.2531628511265,6.34212141872115,16.8686874849433,17.4325460174998,19.3312945203643,15.1095317229728,9.82763190023259
USUM71702220,4317,288196,22,334754700,429700,23733351,41467044,206855595,1423835,3567002,8.37031599555548,12.5713960832007,19.6289085827656,12.9708425697631,16.9823918320958,17.5404095492383,19.1475314990918,14.168864493454,15.0872360250361
KRA381702188,1322,6619125,63,15664767,40500,38700892,26147576,152858657,2166028,228356,7.18690102041163,15.7054737439507,16.5669246083351,10.6090572530946,17.47137320683,17.079267048194,18.8450242419233,14.588405633514,12.3386610937223
FR9W11724352,73,6345022,52,2446531,9,1288579,904199,773984,383963,240273,4.29045944114839,15.6631811264217,14.7101816607939,2.19722457733622,14.0690506187977,13.714804747892,13.5593064805236,12.8583014727608,12.3895310558612
USUM71714081,6991,5514270,72,80425653,888,11445558,17453093,65310068,2415876,1817033,8.85237888651199,15.5228498356348,18.2028437504223,6.78897174299217,16.2531122650951,16.6750274401896,17.9946567630665,14.6975725122164,14.4127155090186
GBUM71308834,4845,20105,66,105639589,806,15294789,34415527,249695460,4373617,2089105,8.48570252432487,9.90872381933137,18.4755437548139,6.69208374250663,16.543022740114,17.3540183867876,19.3357525732665,15.2911009135135,14.5522463025594
QM3W71600001,745,442165,50,16978000,1291,146858425,17839160,131507970,5403410,199181,6.61338421837956,12.999438394567,16.6474289462801,7.16317239084664,18.8049795854307,16.6969065988058,18.6945780161105,15.5025407937155,12.2019692380574
SEYOK1612893,714,150179,56,15798,78600,45018,838964,1930548,629,23516,6.57088296233958,11.9195831949555,9.66763862872437,11.2721269784173,10.7148176887738,13.6399230763047,14.4733144584022,6.44413125670044,10.0654363195221
USDBB0600261,937,10016,65,2979702,136,322403,3980549,14762314,299615,331508,6.84268328223842,9.21193909333988,14.9073338534813,4.91265488573605,12.6835575947822,15.1969303074463,16.5075881399164,12.6102535961276,12.7114072210469
USIR20500201,8319,382186,77,106003247,5892,2883534,18518947,96471048,2049158,1882640,9.02629733428389,12.8536626800808,18.4789802836827,8.68135077758252,14.874527183194,16.7343049281145,18.3847535005686,14.5329395350339,14.4481856050808
GBUM71108857,5079,50108,74,8338395,30,113964,9947406,54641814,2274952,3151559,8.53286967080125,10.8219359549641,15.9363813097716,3.40119738166216,11.643637888031,16.1128223716281,17.8163099717973,14.6374695112435,14.9634078090039
USUM72010288,1659,146662048,82,130941313,4679,2847120,29618638,211030222,422365,232771,7.41397029019044,18.8036415048035,18.6902597884205,8.45083969086622,14.8618185150031,17.2039143833024,19.1675119134111,12.9536251480926,12.3578104166331
QM6N21919851,3321,551285702,82,674768544,396000,31155118,47912912,309051777,3863975,1842410,8.10802122137675,20.127763748161,20.3298802922561,12.8891694902366,17.2544890914673,17.6848955876426,19.5490193839317,15.1672070043143,14.4265850551769
BRWNV1700228,176,30856065,58,149677222,1612,10141349,6145543,32280946,5500589,154361,5.17048399503815,17.2448438854275,18.8239916801641,7.38523092306657,16.132131584754,15.6312376616024,17.2899877070085,15.520365735378,11.9470492939928
DEUM71807062,9248,131386923,90,346557905,1500000,5581593,29822533,146074472,593695,894017,9.13216259091216,18.6936571385143,19.6635604766294,14.2209756660724,15.5349847774857,17.2107748066847,18.7996271318167,13.2941209984615,13.7034800696348
GBAYE1800729,440,16472,55,52161,278,125058,8218012,60117020,130073,92757,6.08677472691231,9.70941724870763,10.8620903681959,5.62762111369064,11.7365329086697,15.9218388886337,17.9118035540889,11.7758511102955,11.43773844932
MYSN16201016,10,369846,35,129771,200,3334169,130586,121037,2758,12192,2.30258509299405,12.8208419817622,11.7735266376429,5.29831736654804,15.0197340308702,11.7797872925286,11.7038515629601,7.92226105835325,9.40853527792643
KRA401600237,1945,144547,70,264259025,145100,35558179,16103205,67409041,1293943,146120,7.57301725605255,11.8813599931648,19.3924403353954,11.8851784388723,17.3866807580749,16.5945288784662,18.0262897063525,14.0732047036137,11.8921834809092
USAT21812557,1599,9929242,46,16878994,14700,21107933,14280364,101443629,1093901,571141,7.37713371283395,16.1109946987674,16.6415804481997,9.59560277276683,16.8651594993507,16.4743960047469,18.4350138228556,13.9052607642678,13.2553913933561
GBCEN1900047,6494,530000154,86,171886232,2700000,80704,13960350,104001599,44385,12870808,8.77863395266279,20.0883878550764,18.9623433740681,14.8087623309746,11.2985434193246,16.4517317266175,18.4599168319875,10.7006568535024,16.3704723592644
QMCE32000098,805,6276633,74,79456532,3000000,21357855,30952676,194069342,300502,481967,6.69084227741856,15.6523442481696,18.1907206627972,14.9141228466324,16.8769301456654,17.2479700153928,19.0837260861533,12.6132096885093,13.0856309259586
USUM71707712,2664,12768,78,257996586,333400,78388337,47632687,223834163,4355854,932167,7.88758403166028,9.45469731968959,19.3684569102402,12.7170982492988,18.1771857114993,17.6790297852106,19.2264159918795,15.2870312454852,13.7452672621655
USUYG1198481,11687,55324277,77,1137431555,2000000,22000966,29950961,220107855,3076820,9085,9.36623239193316,17.8287223755828,20.8520385355504,14.5086577385242,16.9065969194495,17.2150719688223,19.2096282341834,14.9394071540555,9.11437998083027
USDW10021812,5757,145725,68,102159862,9683,196130,11710732,98352658,987752,2150025,8.65817178467581,11.8894765629138,18.4420494188654,9.17812704961153,12.1865329836556,16.2760162442948,18.404070128362,13.8031869330754,14.5809900279432
USUM71301306,19763,9258600,82,44710412,22800,2122692,26955080,163392826,3455153,20416965,9.89156678164044,16.0410634072874,17.6157169631084,10.0345158149425,14.5681956524404,17.109682334773,18.9116678348976,15.0553772978503,16.8318767308591
US23A1500697,720,10087826,61,14358396,71,3494151,9998515,74102161,618683,254983,6.5792512120101,16.1268399082624,16.4798454161812,4.26267987704132,15.0666009856856,16.1179471399311,18.1209552531339,13.3353483041737,12.4489521552516
AUUM71701255,2423,43798198,68,57146477,120800,11417203,15086766,101086795,451085,793989,7.79276172081653,17.5951032329478,17.8611283015106,11.7018915644829,16.2506318110032,16.5293284936602,18.4314900622058,13.0194110707931,13.584824886229
USC4R1902707,447,365504,51,834814,7,1942583,7187798,31958226,101067,17201,6.10255859461357,12.8090325020245,13.6349642245285,1.94591014905531,14.4795290887538,15.7878954240978,17.2799401704382,11.5235389422298,9.75272280064639
JPTO01202438,37,402638,58,11017234,7,639551,2285857,6767144,20921,27425,3.61091791264422,12.9057931742215,16.2149713319986,1.94591014905531,13.3685216466257,14.6422515666996,15.7275896947279,9.94850871818365,10.2192102851434
USSM11406644,12695,7363,75,1947451720,147300,10269163,9252808,48068399,2204523,13021519,9.44896349413878,8.90422273736872,21.3897875446445,11.9002266024507,16.1446560790703,16.0404376309889,17.6881355337195,14.6060217169305,16.3821138546063
FR0U91800468,15,744298,24,6902771,600,2588910,3790210,9369655,4862494,39662,2.70805020110221,13.5201967712559,15.747433483153,6.39692965521615,14.7667474956729,15.1479319844946,16.0529868338996,15.3970620329749,10.5881488294458
MXUM71900299,502,2734862,76,459847892,10200,6488280,13082799,58760479,1285860,575258,6.21860011969173,14.8215915355268,19.946406323199,9.23014299927236,15.685508030443,16.3868088719262,17.8889800610407,14.0669383131568,13.2625739147979
USUM71805883,719,984094,46,7458114,3,6836328,10682022,33183665,915848,57962,6.57786135772105,13.7994766999271,15.8248131252034,1.09861228866811,15.7377613033422,16.1840726994191,17.3175682947338,13.7276056910223,10.9675429023955
USAR18700121,13677,55934320,82,43626509,29200,582801,20371292,170222518,2755363,55043,9.52347086888155,17.8396887032214,17.5911755281465,10.2819239882564,13.2756010691562,16.8296372127994,18.952617068525,14.8290597523251,10.9158699769358
USRC11701442,408,738084,20,14187090,3000,2944661,16424150,121458051,3594331,41099,6.01126717440416,13.5118129182437,16.4678429541099,8.00636756765025,14.8955042580856,16.6142633706153,18.6150795018699,15.0948684400259,10.6237390692881
ES5152001268,115,619087,62,4891855,2045,616132,1025167,6514611,16105,23054,4.74493212836325,13.3360010910636,15.403082135121,7.6231530684769,13.331216505274,13.8403660841128,15.6895580583932,9.6868850617653,10.045594569161
NLF711703153,266,4263,41,1670863,850,308944,3968463,44916388,633803,318337,5.5834963087817,8.35772841676521,14.3288508173822,6.74523634948436,12.6409153096823,15.1938894240477,17.6203132749844,13.3594934595821,12.670865849053
GBAMB7100001,8088,22594714,79,63756220,285,3282114,26116606,170762073,1468675,2096654,8.99813676070031,16.9332265430798,17.9705773058708,5.65248918026865,15.0039982849467,17.0780819151855,18.9557817596257,14.199871191741,14.5558532986548
FRT462000020,192,17202216,67,68703141,19600,192045,1806993,4085358,256813,457252,5.25749537202778,16.6605487706942,18.0453054766714,9.88328484521861,12.1654849985484,14.4071746957428,15.2229199201352,12.4561034725696,13.0329899402184
TCACL1652762,78,38830,38,19094066,2480,5446987,86572,654507,1532,15381,4.35670882668959,10.5669484227257,16.7648881641174,7.81601383915903,15.5105731697281,11.3687317166344,13.3916375594621,7.33432935030054,9.64088826045181
USLZJ1667695,913,16844984,60,2845618,8298,21182533,37227043,248584782,3647424,288595,6.81673588059497,16.6395634849856,14.8612908251516,9.02376980089281,16.8686874849433,17.4325460174998,19.3312945203643,15.1095317229728,12.5727796001545
BRWNV1800245,46,5017942,55,30970596,193,10141349,6145543,32280946,5500589,16442,3.8286413964891,15.4285304474519,17.2485487961943,5.26269018890489,16.132131584754,15.6312376616024,17.2899877070085,15.520365735378,9.70759431571208
SEAYD7501010,4768,139579,47,217530153,48,329323,14047460,68666054,1829255,967866,8.46968220874519,11.8463860281953,19.1978480333669,3.87120101090789,12.7047943110514,16.4579521544827,18.0447655157158,14.4194193381032,13.7828489269244
USUG11901520,1695,1146287,72,55395827,42900,8629750,19021591,89107821,1599702,1746545,7.43543801981455,13.9520385812031,17.8300148239707,10.6666271049161,15.9707260939262,16.7610852603739,18.3053576663666,14.2853279198633,14.3731501087144
FRUM71901190,60,3521588,40,4767236,16000,865173,1888941,4567606,1157110,185585,4.0943445622221,15.0744225822065,15.377277239989,9.68034400122192,13.6706847659167,14.451526912539,15.3344997744089,13.9614360751225,12.1312682771027
USRC11301169,4312,6372,76,29410197,52300,600371,9834538,33061324,295356,1380732,8.36915711258883,8.75966867102994,17.1968520089097,10.864751650053,13.3053030764423,16.101411033613,17.3138746979521,12.5959366874097,14.1381243512852
GBUM71706255,3125,23377069,70,1613363,452100,185124,2337857,7102058,5508,1534552,8.0471895621705,16.9672661425909,14.2938313782854,13.0216586732827,12.1287811497999,14.6647452557561,15.7758951591654,8.61395685984855,14.2437490397275
USUG12001905,2127,248087209,87,141700157,392900,12170767,35170985,168430596,1241811,645264,7.66246781520024,19.3292908915087,18.7692238126349,12.8813104055466,16.3145474868069,17.375732010882,18.9420343297303,14.0320813559829,13.3774148143621
GBAHS1800680,198,294280,44,2653196,1000,16065414,15513172,164206159,2456100,34478,5.28826703069454,12.5922869740462,14.791275509019,6.90775527898214,16.5921793205082,16.55720002746,18.9166332634144,14.7140852840327,10.4480767184549
DEA622000699,1225,77209959,74,23662101,13600,574424,24517518,199693995,1391035,2537289,7.11069612297883,18.1620390092656,16.9793852122339,9.51782507172414,13.2611230785731,17.0148984404178,19.1122967278288,14.1455586323432,14.7466067461654
USUM71710087,22411,164127300,85,839581498,44500,22930443,44538561,254090709,2786236,16182573,10.0173071887356,18.9161529041981,20.5484141089838,10.7032444681543,16.947975974316,17.6118659112339,19.3532018832772,14.8402021389949,16.5994454804375
USAT21705314,3319,155725030,59,4693750,11000,4566126,7177951,25347440,282786,621239,8.10741881171997,18.8636023817518,15.3617423944946,9.30565055178051,15.3341757009605,15.7865245242523,17.0481882967087,12.5524457068287,13.3394711499988
USUM71803779,1266,7201190,62,407626444,168100,9967865,19384750,126769826,2789563,1676529,7.14361760270412,15.7897568481072,19.8258617345391,12.0323143193967,16.114876976579,16.7799972324345,18.6578836063495,14.8413955107053,14.332236142681
USRW32000007,230,854521,70,1012526,158,4030029,13568669,72793140,3682790,9220,5.4380793089232,13.6582963570111,13.8279587566455,5.06259503302697,15.2092841299268,16.4232739429917,18.1031322779577,15.1191811750668,9.12913031655064
USRC11402150,3249,37018,35,60803175,1136,2234844,3735228,21447631,352375,352761,8.0861025356691,10.5191595598167,17.9231525659677,7.0352685992811,14.619681984936,15.1333194188626,16.8811247543486,12.7724512284164,12.7735460527866
DKUM71800251,58,902461,36,111791,80,53749,693500,8092924,5111,4700,4.06044301054642,13.7128807549591,11.6243863355683,4.38202663467388,10.8920803411657,13.449506518737,15.9065006576022,8.53915035876828,8.45531778769815
FIWMA1800360,46,7340551,49,5489368,12,91082,365964,1074060,8907,19037,3.8286413964891,15.8089244658931,15.518323688462,2.484906649788,11.4195154786542,12.81029024689,13.8869564184123,9.09459276343187,9.85413973290579
QM6P41996460,396,40737632,68,162707654,302000,5985730,2116108,3096419,272618,170403,5.98141421125448,17.5226628423805,18.9074656147213,12.618182296357,15.6048888611319,14.5650891103554,14.945756840452,12.515826826879,12.0459214988562
ES5151401635,835,32717,58,2057222,345,5823766,9837824,49900403,724276,507366,6.72743172485086,10.3956500994716,14.5368670869731,5.84354441703136,15.5774576894801,16.1017451063624,17.7255396368414,13.4929278141933,13.1369879156247
FRZ058200040,716,739721,63,5732807,708,140171,1780526,4722476,467445,521309,6.57368016696065,13.5140283670608,15.5617158465759,6.56244409369372,11.8506183848258,14.3924193842331,15.3678437962909,13.0550369737311,13.1640982351381
